name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kansas,2016-03-17,16.6,-0.6,8.6,16.6,-0.6,8,-3.5,47.4,0,0,0,,,,38.9,15,263.9,1016.4,39.8,16,243,21,8,,2016-03-17T07:29:55,2016-03-17T19:32:19,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-18,10.5,0.8,6.1,10.5,-0.9,3.6,-3.3,51.7,0.85,100,12.5,rain,,,52.4,28.1,173.3,1021,85.4,16,91.9,7.9,3,,2016-03-18T07:28:21,2016-03-18T19:33:18,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-19,5.9,-1.8,2,2,-5.3,-1.9,-6.1,56.9,0,0,0,,,,47.9,31.6,297.8,1025.5,65.7,16,196.3,17,6,,2016-03-19T07:26:46,2016-03-19T19:34:17,0.43,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-20,10.1,0.1,4.5,10.1,-4.2,1.7,-4.1,56.5,0,0,0,,,,43.6,20.9,301.1,1028,59.2,16,246.2,21.4,8,,2016-03-20T07:25:12,2016-03-20T19:35:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-21,20.6,-1.7,9.4,20.6,-3,8.9,-3.4,45.5,0,0,0,,,,56.1,39.1,207.2,1018.3,0,16,259.2,22.6,9,,2016-03-21T07:23:37,2016-03-21T19:36:16,0.48,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-22,24.6,10.6,17.1,24.6,10.6,17.1,2.7,39.3,0,0,0,,,,54.5,38.6,188.5,1002.4,0,16,191,16.4,7,,2016-03-22T07:22:02,2016-03-22T19:37:15,0.5,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-23,26.3,15.7,20.5,26.3,15.7,20.5,6.5,45.6,0.01,100,4.17,rain,,,75.3,52.8,194.3,995.8,30.2,15.6,238.3,20.4,8,,2016-03-23T07:20:27,2016-03-23T19:38:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-24,12.9,0.7,5,12.9,-5.9,1.1,-0.8,68.4,0.3,100,4.17,"rain,snow",,,51.8,40.6,311.3,1009.5,64.4,14.7,242.6,20.9,9,,2016-03-24T07:18:53,2016-03-24T19:39:12,0.51,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-25,15.3,-4,6.2,15.3,-6.4,5.9,-3.2,56.4,0,0,0,,,,37.1,27.1,112.9,1014.5,13.6,16,209.1,18,7,,2016-03-25T07:17:18,2016-03-25T19:40:11,0.52,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-26,13.8,4,9.1,13.8,-0.2,7.2,3.4,68.6,3.96,100,16.67,rain,,,37.1,27.3,194.4,1014.2,82.3,15.5,120.1,10.4,4,,2016-03-26T07:15:43,2016-03-26T19:41:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-27,13.3,0.6,5.6,13.3,-4.5,3.4,-1.9,63.9,7.43,100,37.5,"rain,snow",,,42.5,25.2,288.2,1020,44.8,14.1,254.1,22,9,,2016-03-27T07:14:09,2016-03-27T19:42:08,0.57,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-28,18.9,-0.7,9,18.9,-3,8.7,-1,56.3,0,0,0,,,,41.8,30.7,146.7,1019.2,0,15.7,272,23.6,9,,2016-03-28T07:12:34,2016-03-28T19:43:06,0.61,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-29,20.2,6,13.5,20.2,3.8,12.7,-0.6,40.3,0,0,0,,,,57.9,38.9,127.9,1015.2,36.3,16,168.8,14.4,7,,2016-03-29T07:11:00,2016-03-29T19:44:04,0.65,Partially cloudy,Becoming cloudy in the afternoon.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-30,22.1,13.9,17.6,22.1,13.9,17.6,9.6,61,0.98,100,12.5,rain,,,48.1,39.1,172.6,1001.7,62.3,16,121.8,10.6,5,,2016-03-30T07:09:26,2016-03-30T19:45:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-03-31,16.1,5.8,11.8,16.1,3.6,11.5,5.3,66.7,0,0,0,,,,51.8,32.1,286,1002.7,63,15.8,240.6,20.8,9,,2016-03-31T07:07:52,2016-03-31T19:46:01,0.75,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-01,12.4,2.1,6.8,12.4,-1.4,4.1,-2.1,54.8,0,0,0,,,,53.6,37.7,299.3,1015.5,36,16,245,21.2,8,,2016-04-01T07:06:18,2016-04-01T19:46:59,0.8,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-02,19.1,-0.6,9.1,19.1,-3.4,8,-2.3,49.2,0,0,0,,,,55.4,33.4,251.1,1018.8,0.8,16,277.5,24,9,,2016-04-02T07:04:45,2016-04-02T19:47:57,0.85,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-03,27.3,5.1,16.9,26.2,4.4,16.3,-0.1,37.9,0,0,0,,,,64.8,38.6,192.7,1013,0,15.3,286.5,24.7,9,,2016-04-03T07:03:12,2016-04-03T19:48:56,0.9,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-04,19.5,10.5,15.4,19.5,10.5,15.4,0.7,37.6,0,0,0,,,,42.5,22.2,113.9,1019.8,0.2,16,268.5,23.3,9,,2016-04-04T07:01:39,2016-04-04T19:49:54,0.94,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-05,28.4,7.9,16.9,27.2,4.4,15.9,3.3,42.1,0,0,0,,,,64.7,43.1,142.1,1015.3,9.7,16,203.2,17.5,7,,2016-04-05T07:00:07,2016-04-05T19:50:52,0.98,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-06,18,10.1,13.8,18,10.1,13.8,3.8,54.4,3.61,100,29.17,rain,,,65,44.6,292.8,1010.2,34.2,15.6,293,25.4,9,,2016-04-06T06:58:35,2016-04-06T19:51:50,1,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-07,19,8,13.2,19,6,12.9,-0.6,42.3,0,0,0,,,,77.7,50,319.3,1014.1,21,16,300.4,25.9,9,,2016-04-07T06:57:03,2016-04-07T19:52:48,0,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-08,19,2.1,10.4,19,-0.6,9.3,-2.6,43.4,0,0,0,,,,58.2,29.6,258.6,1020.6,1.7,16,298.6,25.8,9,,2016-04-08T06:55:32,2016-04-08T19:53:46,0.01,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-09,18.1,0.7,9.4,18.1,-3.1,7.5,-5.3,36.3,0,0,0,,,,47.4,32.8,102.6,1018.1,8.7,16,278.8,24.1,9,,2016-04-09T06:54:02,2016-04-09T19:54:45,0.03,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-10,23.6,13.9,17.8,23.6,13.9,17.8,10,61,0.59,100,16.67,rain,,,56.7,30.6,179.9,1005.6,62.7,15.9,258.1,22.3,8,,2016-04-10T06:52:32,2016-04-10T19:55:43,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-11,16.1,6.9,11.4,16.1,4.6,10.6,-2.5,40.9,0,0,0,,,,50.9,33.8,125.3,1018.7,18.3,16,208.7,17.9,7,,2016-04-11T06:51:02,2016-04-11T19:56:41,0.11,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-12,18.4,-1.3,8.9,18.4,-1.3,8.3,-5,41.2,0,0,0,,,,35.3,21.4,116.7,1025,0,15.9,273.6,23.6,9,,2016-04-12T06:49:33,2016-04-12T19:57:39,0.16,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-13,23.3,3.4,13.5,23.3,3.3,13.3,1,45.9,0,0,0,,,,33.5,19.3,132.1,1019.4,0,15.8,287.7,24.9,9,,2016-04-13T06:48:05,2016-04-13T19:58:38,0.22,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-14,23.3,3.3,14.5,23.3,3.3,14.5,5,59,0,0,0,,,,37.1,25.3,104.1,1017.2,6.8,12.5,253.5,21.9,9,,2016-04-14T06:46:37,2016-04-14T19:59:36,0.27,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-15,23.9,10.5,17.5,23.9,10.5,17.5,8,54.4,0,0,0,,,,47.9,34.3,139.9,1013.6,12.7,16,293.1,25.3,9,,2016-04-15T06:45:10,2016-04-15T20:00:34,0.32,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-16,23.5,13.4,18.5,23.5,13.4,18.5,12.2,67.8,0,0,0,,,,51.8,32.5,128.1,1016.3,51.7,16,209.9,18,7,,2016-04-16T06:43:44,2016-04-16T20:01:33,0.36,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-17,23.9,14,18.3,23.9,14,18.3,13.5,75.4,10.52,100,25,rain,,,48.2,32.7,144.3,1020.5,90.6,14.3,101.2,8.9,4,,2016-04-17T06:42:18,2016-04-17T20:02:31,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-18,18.4,15.1,16.5,18.4,15.1,16.5,14.8,89.7,22.35,100,37.5,rain,,,29.5,19.3,196.5,1020.6,100,12.8,215,18.7,9,,2016-04-18T06:40:54,2016-04-18T20:03:29,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-19,18.4,13.3,15.7,18.4,13.3,15.7,10.6,72.6,0.05,100,4.17,rain,,,,16.2,119.1,1020.7,91.7,16,266.1,23.1,9,,2016-04-19T06:39:29,2016-04-19T20:04:28,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-20,19.4,11.7,15,19.4,11.7,15,9.7,72.8,21.53,100,33.33,rain,,,42.5,28.9,209.1,1012.8,74.5,14.4,290.1,25.1,9,,2016-04-20T06:38:06,2016-04-20T20:05:26,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-21,19.1,10.7,14.5,19.1,10.7,14.5,9.5,73.1,0,0,0,,,,47.8,33.5,294.5,1012.5,60.3,15.8,277.8,24.1,9,,2016-04-21T06:36:44,2016-04-21T20:06:25,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-22,21.2,9.5,14.8,21.2,9.5,14.8,10.4,76.9,0,0,0,,,,,16,190.3,1018.4,49,14.7,310.5,26.8,9,,2016-04-22T06:35:22,2016-04-22T20:07:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-23,26.8,8.9,18.2,26.6,8.4,18.1,10.4,64.7,0,0,0,,,,40.6,29.5,131.1,1015.2,0.1,14.3,306.8,26.5,9,,2016-04-23T06:34:02,2016-04-23T20:08:22,0.51,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-24,26.8,15.8,21.3,26.9,15.8,21.3,11.8,56,5.74,100,4.17,rain,,,64.8,41.4,161.4,1005.9,23,15.6,251.5,21.8,8,,2016-04-24T06:32:42,2016-04-24T20:09:20,0.53,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-25,25.8,16.2,20.4,25.8,16.2,20.4,15.3,73.2,9.04,100,16.67,rain,,,64.8,23.8,182.9,1004.5,63.4,15.7,281.8,24.4,9,,2016-04-25T06:31:23,2016-04-25T20:10:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-26,23,15.2,18.6,23,15.2,18.6,15.5,83.1,46.28,100,41.67,rain,,,57.7,28,105.7,1003.5,67.5,12.7,222.4,19.2,8,,2016-04-26T06:30:06,2016-04-26T20:11:17,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-27,20.7,11.2,15.5,20.7,11.2,15.5,11.1,76.1,23.59,100,20.83,rain,,,56.8,30.1,196,1000.9,63.6,15.1,261.9,22.7,9,,2016-04-27T06:28:49,2016-04-27T20:12:15,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-28,16.6,7.9,11.3,16.6,4.6,10.1,5.6,68.7,0,0,0,,,,44.6,26.2,268.6,1012.8,65,16,304.3,26.2,9,,2016-04-28T06:27:33,2016-04-28T20:13:13,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-29,12.9,8.9,10.7,12.9,6.1,10.1,7.7,81.9,12.81,100,41.67,rain,,,51.6,34.6,70.3,1014.7,88.6,15.1,201.3,17.4,8,,2016-04-29T06:26:19,2016-04-29T20:14:12,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-04-30,18.9,11.7,14.6,18.9,11.7,14.6,10.3,77.6,8.86,100,33.33,rain,,,41.9,27.9,213.3,1005.9,80.9,13,237.9,20.6,7,,2016-04-30T06:25:06,2016-04-30T20:15:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-01,15.1,7.4,11.5,15.1,6.3,11.2,7.2,75.6,0,0,0,,,,37.1,26.2,294.5,1016,80.3,16,268.9,23.1,8,,2016-05-01T06:23:53,2016-05-01T20:16:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-02,15,8.4,11.5,15,6.6,10.9,6.6,73.1,0,0,0,,,,,15.1,226.7,1019.7,79.9,16,266.1,22.9,8,,2016-05-02T06:22:42,2016-05-02T20:17:06,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-03,21.8,3.9,13.3,21.8,3.9,13.3,5.8,65.8,0,0,0,,,,31.3,14.5,236.2,1016.9,16.7,13.5,323.7,27.9,10,,2016-05-03T06:21:33,2016-05-03T20:18:03,0.93,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-04,21.8,10.8,15.9,21.8,10.8,15.9,5.1,52.7,0,0,0,,,,47.7,30.1,317.8,1014.6,0,16,343.1,29.7,10,,2016-05-04T06:20:24,2016-05-04T20:19:01,0.97,Clear,Clear conditions throughout the day.,wind,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-05,24,8.1,16.3,24,6.8,16.2,6.3,56.7,0,0,0,,,,27.7,16.9,230.4,1017.3,0,16,337.6,29.2,10,,2016-05-05T06:19:17,2016-05-05T20:19:58,0.99,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-06,28.5,9.3,19.5,27.4,9.3,19.3,9.2,57.3,0,0,0,,,,33.2,20.8,126.5,1015.9,0,16,328.9,28.3,10,,2016-05-06T06:18:11,2016-05-06T20:20:55,1,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-07,30.7,15.7,23.1,29.6,15.7,22.9,11.7,50.9,0,0,0,,,,31.7,18.8,216.5,1011.2,0,16,331.7,28.6,10,,2016-05-07T06:17:06,2016-05-07T20:21:52,0,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-08,21.8,17.7,19.2,21.8,17.7,19.2,14.6,75.6,10.36,100,41.67,rain,,,47.6,34.6,157.7,1007.3,49.1,15.1,153.1,13,5,,2016-05-08T06:16:03,2016-05-08T20:22:49,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-09,25.1,14.9,20.1,25.1,14.9,20.1,15.9,78.1,2.77,100,20.83,rain,,,54.7,34.9,141,1002.3,83.7,15.6,162.5,13.9,6,,2016-05-09T06:15:01,2016-05-09T20:23:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-10,27.9,11.9,20.1,27.9,11.9,20.2,14.1,71.1,0,0,0,,,,40.7,15.3,134,1007.3,0.6,15.7,334.9,28.8,10,,2016-05-10T06:14:00,2016-05-10T20:24:42,0.09,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-11,21.9,15.5,19.1,21.9,15.5,19.1,15.9,81.7,26.63,100,16.67,rain,,,60.8,21.2,200.1,1012.8,60.6,15.6,242.1,20.8,7,,2016-05-11T06:13:01,2016-05-11T20:25:38,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-12,22.9,11.2,17.4,22.9,11.2,17.4,7,53.8,0,0,0,,,,43.8,24.4,312.5,1021.2,0,16,347.6,30.1,10,,2016-05-12T06:12:04,2016-05-12T20:26:33,0.19,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-13,26.2,10.1,15.9,26.2,10.1,15.9,9.3,67.3,22.94,100,12.5,rain,,,62.6,37.6,234.3,1018.4,24.3,15.4,263.7,22.7,9,,2016-05-13T06:11:07,2016-05-13T20:27:28,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-14,16.2,5.7,10.6,16.2,2.5,9.2,0.5,50.7,0,0,0,,,,44.2,25,318.8,1024.8,0.6,16,341.8,29.5,10,,2016-05-14T06:10:13,2016-05-14T20:28:23,0.28,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-15,18.4,5.7,12.5,18.4,5.7,12.4,3.6,58.4,0.42,100,4.17,rain,,,,17,181.2,1022.6,36.4,15.9,259.2,22.4,8,,2016-05-15T06:09:20,2016-05-15T20:29:18,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-16,12.3,10.1,11.2,12.3,10.1,11.2,9.7,90.4,20.77,100,87.5,rain,,,,22,83.2,1017.9,100,12.2,76.2,6.6,2,,2016-05-16T06:08:28,2016-05-16T20:30:11,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-17,17.2,10,12.6,17.2,10,12.6,8.9,79.3,4.47,100,33.33,rain,,,37.1,25,61.6,1021.3,77,15.2,267.1,23,8,,2016-05-17T06:07:39,2016-05-17T20:31:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-18,20.1,7,14,20.1,7,14,7.8,69.9,0,0,0,,,,,8.6,88,1023.4,31,14.5,308.5,26.6,9,,2016-05-18T06:06:50,2016-05-18T20:31:57,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-19,18.9,8.3,14.1,18.9,8.3,14.1,8.9,74.1,0.85,100,8.33,rain,,,33.5,19.6,68.2,1019.5,26.1,14.9,265.1,23,9,,2016-05-19T06:06:04,2016-05-19T20:32:50,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-20,18.9,13.3,15.5,18.9,13.3,15.5,11.6,78.5,0.8,100,20.83,rain,,,,16.5,96.7,1017.5,99.2,15.4,173.5,15,5,,2016-05-20T06:05:19,2016-05-20T20:33:41,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-21,23,11.2,17.7,23,11.2,17.7,11.2,67.6,0.92,100,16.67,rain,,,31.8,21.3,96.9,1020.1,31.9,15.7,270,23.4,9,,2016-05-21T06:04:36,2016-05-21T20:34:32,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-22,27.7,13.8,21.1,28.6,13.8,21.3,14.6,67.6,0,0,0,,,,42.4,28.8,133.2,1015.7,8.5,16,266.1,23,9,,2016-05-22T06:03:54,2016-05-22T20:35:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-23,22.4,18.3,20.3,22.4,18.3,20.3,15.8,75.8,3.5,100,12.5,rain,,,51.8,41.5,143.1,1010.1,21.8,15.9,107.8,9.1,4,,2016-05-23T06:03:14,2016-05-23T20:36:12,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-24,27.3,16.1,21.4,28.4,16.1,21.7,17.3,78.6,6.74,100,16.67,rain,,,64.6,28.2,164.5,1011.6,40.9,15.9,141.2,12.2,4,,2016-05-24T06:02:36,2016-05-24T20:37:01,0.53,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-25,28.3,17.3,23.1,29.7,17.3,23.4,17.6,71.9,12.16,100,16.67,rain,,,71.8,42.7,173.7,1010.4,57,15.3,247.8,21.5,8,,2016-05-25T06:02:00,2016-05-25T20:37:49,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-26,27.2,16.9,20.1,29.9,16.9,20.2,17.4,84.9,65.83,100,62.5,rain,,,72.5,41.6,109.5,1009.4,78,13.3,246.5,21.2,7,,2016-05-26T06:01:26,2016-05-26T20:38:36,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-27,23.3,15.1,18.7,23.3,15.1,18.7,16.1,85.1,23.74,100,41.67,rain,,,54.6,26.7,159.5,1006.3,72.8,15.3,122,10.5,5,,2016-05-27T06:00:53,2016-05-27T20:39:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-28,25,15.1,19.8,25,15.1,19.8,14.7,74.2,0.34,100,8.33,rain,,,38.9,24,206,1010,52.4,16,340.9,29.5,10,,2016-05-28T06:00:22,2016-05-28T20:40:07,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-29,30.6,14.5,22.8,29.8,14.5,22.7,15.4,67.2,0,0,0,,,,,15,189.3,1017,1.3,15.8,296,25.7,8,,2016-05-29T05:59:53,2016-05-29T20:40:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-30,28.7,17.1,23,29.3,17.1,23.2,17.1,72,0,0,0,,,,38.9,29.5,151.3,1014.7,6.8,14.9,264.3,22.7,8,,2016-05-30T05:59:26,2016-05-30T20:41:35,0.81,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-05-31,26.5,16.6,21.4,26.5,16.6,21.4,16.6,75.6,0,0,0,,,,,12.3,116.9,1012.7,13.2,16,138.9,11.9,4,,2016-05-31T05:59:00,2016-05-31T20:42:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
kansas,2016-06-01,27.8,16.6,22,27.1,16.6,21.9,14.4,66.4,0,0,0,,,,33.5,17.4,207.9,1015.4,0.8,15.9,352.2,30.5,10,,2016-06-01T05:58:37,2016-06-01T20:42:59,0.91,Clear,Clear conditions throughout the day.,clear-day,"72456513920,KFOE,72450803997,KTOP,72456013996,KLWC"
